sample_id,user_id,total_asset,cash_available,risk_preference,current_stock_position_value,action,market,stock_code,trade_time,volume_lot,volume_share,estimated_price,estimated_amount,volatility_20d,return_5d,abs_return_5d,avg_volume_20d,turnover_rate,estimated_amount_ratio,current_position_ratio,holding_ratio_after_trade,trade_volume_to_avg_volume,concentration_risk,volatility_risk,liquidity_risk,overall_risk_level,risk_preference_code,trade_hour
S000084,U0082,1621829.0,403700.84,aggressive,184940.27,buy,SZSE,936412,2026-01-05 11:12:00,82,8200,33.8582,277637.24,0.8750125508942074,0.031114,0.35265079172485386,198527.5,2.6232241333520525,0.8319290276586971,2.0105940894588357,1.302501907438186,0.38560586661949703,0,0,0,low,3.141592653589793,11
S000340,U0087,908739.0,168050.51,moderate,120179.82,buy,SZSE,200314,2026-01-05 11:14:00,23,2300,49.1617,113071.91,0.8300706755643102,0.192326,2.182204097882643,30234.55,0.3124822064183892,0.5913614449036978,2.3345440260187837,1.157534611140286,0.7568645690102107,0,1,0,medium,1.5707963267948966,11
S000349,U0135,1203387.0,468079.94,aggressive,196804.68,buy,SZSE,196117,2026-01-05 11:03:00,98,9800,47.1282,461856.36,0.037192282724934134,-0.120804,1.3705194121085231,218830.6,0.29605822696841244,1.9257354621653786,2.8910252266146768,2.6337656892129075,0.42275970314524447,1,0,0,medium,3.141592653589793,11
S000184,U0048,764665.0,38357.67,conservative,38817.21,buy,SZSE,51341,2026-01-05 10:09:00,12,1200,26.4825,31779.0,1.3256585630964173,-0.029557,0.334980801291836,13025.89,2.4564247576393017,0.16503279625437536,0.885510248675374,0.3228110379564071,0.9282749481385049,0,0,0,low,0.0,10
S000001,U0132,677136.0,27362.24,conservative,70077.18,buy,SZSE,347602,2026-01-05 10:09:00,3,300,65.9994,19799.82,0.9339613107019223,0.193264,2.1928492173599525,9961.25,0.6837547938224906,0.10165632546300832,1.8231396289604693,0.5280369364157155,0.2661442264665547,0,1,0,medium,0.0,10
S000287,U0119,424215.0,21520.67,moderate,62810.11,buy,SZSE,994609,2026-01-05 11:55:00,6,600,24.2429,14545.74,2.391875746403783,0.084695,0.9607277071978988,3140.79,2.7413114791052133,0.1276269710061819,2.6157422547318574,0.7800463616795223,1.984464317212678,0,1,1,medium_high,1.5707963267948966,11
S000540,U0113,591985.0,444199.82,moderate,1310.84,buy,SZSE,974739,2026-01-05 11:39:00,53,5300,59.4705,315193.65,1.0544055365860467,-0.11088,1.2578945019882475,68795.98,0.614352815724618,2.6904310535917833,0.022168520389312024,2.5693160287047148,0.7671954370402058,1,0,0,medium,1.5707963267948966,11
S000014,U0117,1681812.0,873978.58,moderate,28616.34,buy,SZSE,842518,2026-01-05 10:01:00,141,14100,45.144,636530.4,0.15657057951469533,0.053471,0.606374604255991,54828.19,0.7768595604447616,1.89837554765106,0.2853689969218522,1.86256813878765,2.6906394310152786,1,0,1,medium_high,1.5707963267948966,10
S000273,U0131,396599.0,23485.06,conservative,37859.63,buy,SZSE,279442,2026-01-05 11:14:00,4,400,57.5149,23005.96,0.8034627806574558,0.049112,0.5569054402884093,8347.7,1.7296370046735277,0.24965622316795516,1.6803472780684603,0.6333606908287246,0.45622389055483936,0,0,0,low,0.0,11
S000501,U0074,757464.0,26311.22,conservative,74762.17,buy,SZSE,898513,2026-01-05 10:26:00,4,400,52.8657,21146.28,1.0164066048167295,-0.088681,1.0059637906057401,18990.24,0.9456586089801559,0.09484821811748392,1.7379612820944537,0.49698867011777037,0.1694715327473148,0,0,0,low,0.0,10
S000251,U0061,892298.0,341866.76,moderate,107768.67,buy,SZSE,66790,2026-01-05 10:34:00,46,4600,69.1491,318085.86,0.09746048989810374,0.107209,1.2162332721362188,51551.01,1.7746163120308502,1.7851950395456861,2.1305320389612232,2.2778234005187024,0.8973910484388835,1,0,0,medium,1.5707963267948966,10
S000139,U0196,1726869.0,336794.67,moderate,3148.53,buy,SZSE,545742,2026-01-05 10:58:00,234,23400,10.9676,256641.84,1.1300519316124844,-0.017612,0.19942008470712272,566034.17,0.42193096557773113,0.7158091075156112,0.015214572627553949,0.6179782065131159,0.3859919914481373,0,0,0,low,1.5707963267948966,10
S000054,U0171,432445.0,112008.31,moderate,62755.87,buy,SZSE,169243,2026-01-05 09:54:00,13,1300,68.5447,89108.11,0.8144274458821731,-0.077242,0.8761455371932216,44616.88,2.6355687802438372,1.0113176890262126,2.5634033282254856,1.6374797116989925,0.2556823365436554,1,0,0,medium,1.5707963267948966,9
S000509,U0131,1226064.0,286174.34,moderate,129078.26,buy,SZSE,310727,2026-01-05 12:02:00,33,3300,59.2428,195501.24,0.9219825723928382,-0.262104,2.9740965785731515,180057.98,2.732166308729658,0.7715645088713179,1.854935379216194,1.1984530433138463,0.14025567949354237,0,1,0,medium,1.5707963267948966,12
S000470,U0060,931727.0,180210.69,conservative,98498.45,buy,SZSE,500643,2026-01-05 11:48:00,26,2600,46.2527,120257.02,1.2152340706993048,-0.194478,2.206626589476641,45993.5,1.175434347454019,0.6152413445678029,1.8627140913231517,1.0463520598573057,0.5481885522788497,1,1,0,medium_high,0.0,11
S000493,U0013,1341067.0,608060.49,aggressive,7172.2,buy,SZSE,857520,2026-01-05 10:05:00,117,11700,50.7101,593308.17,0.17364273036116773,0.112218,1.2730791180443668,140863.15,2.9929769694109454,2.2273061211981235,0.07789648503514424,2.1280341524326247,0.8314779598118154,1,0,0,medium,3.141592653589793,10
S000381,U0141,483091.0,6336.84,moderate,27058.14,buy,SZSE,364277,2026-01-05 12:22:00,2,200,22.901,4580.2,0.7813778821780334,-0.060726,0.6887097234541573,3464.83,1.283416679876756,0.0,0.9788121153381583,0.1865376990967351,0.5609287495424208,0,0,0,low,1.5707963267948966,12
S000551,U0075,875876.0,43118.6,moderate,61965.88,buy,SZSE,593482,2026-01-05 10:13:00,6,600,70.5623,42337.38,1.2489174300811743,-0.010966,0.12399634905019481,21057.56,0.5310331147811482,0.199902397915711,1.240874495318461,0.4587280962258865,0.24880961358432288,0,0,0,low,1.5707963267948966,10
S000106,U0181,1191391.0,252072.32,conservative,9637.11,buy,SZSE,338099,2026-01-05 10:47:00,31,3100,70.1676,217519.56,0.8925975000617518,0.008325,0.09402432288860188,50812.65,2.193241151875145,0.8905186323776233,0.12663582553989236,0.8222743726154654,0.5960132517058286,0,0,0,low,0.0,10
S000510,U0055,1741818.0,135250.35,aggressive,291971.15,buy,SZSE,594983,2026-01-05 10:30:00,16,1600,58.5419,93667.04,0.8485487004595641,-0.035311,0.4002814595780177,12762.78,0.11862059183919911,0.22788054844048183,2.9636156921301855,0.9783711838288119,1.2832230799884305,0,0,1,medium,3.141592653589793,10
S000524,U0083,763647.0,268334.63,moderate,2548.91,buy,SZSE,277343,2026-01-05 11:48:00,49,4900,53.9814,264508.86,0.09767367571697627,0.055197,0.6259625319935562,195032.57,1.9811158588491458,1.7332154206048174,0.04214744970867067,1.6300564291126574,0.21283112993159634,1,0,0,medium,1.5707963267948966,11
S000270,U0027,826615.0,181776.86,conservative,29426.84,buy,SZSE,955020,2026-01-05 12:03:00,16,1600,76.838,122940.8,0.5966552510143796,0.097277,1.1035175720843668,6346.11,0.4898131923303949,0.7163809385263606,0.6158441389330201,0.7900853481797705,2.636776939501517,0,0,1,medium,0.0,12
S000372,U0060,1740352.0,378998.09,moderate,277018.31,buy,SSE,610743,2026-01-05 10:16:00,57,5700,64.1031,365387.67,0.49143364495353603,0.254684,2.8898889170362265,21931.0,1.501114394501854,1.031350655372388,2.8133398229244553,1.728639446178333,2.7198883867847807,1,1,1,high,1.5707963267948966,10
S000378,U0075,1312124.0,759436.8,moderate,60675.92,buy,SSE,691601,2026-01-05 10:39:00,98,9800,55.3755,542679.9,2.447315582868433,0.040712,0.4615760121333995,886506.01,0.629550329176707,2.079004951122601,0.8051115516735836,2.189326907890897,0.06259504194555812,1,1,0,medium_high,1.5707963267948966,10
S000407,U0100,1808937.0,225032.34,aggressive,208657.2,buy,SZSE,220850,2026-01-05 10:56:00,51,5100,36.037,183788.7,0.5135588758851776,-0.095099,1.0788000132127464,37198.41,1.4385379663052704,0.4739244870750352,2.0339970889521526,0.9557628822062222,1.4085645811934329,0,0,1,medium,3.141592653589793,10
S000487,U0086,1765568.0,36447.15,conservative,127889.05,buy,SZSE,62347,2026-01-05 10:58:00,6,600,57.0146,34208.76,0.15975684324000716,-0.011505,0.13011332069014125,24638.84,2.559901160635016,0.05090386667503253,1.2708873461940708,0.3202081835064027,0.20458529326333527,0,0,0,low,0.0,10
S000213,U0189,1142213.0,77402.56,conservative,58294.35,buy,SZSE,278890,2026-01-05 10:20:00,14,1400,49.6287,69480.18,0.45971505217262776,0.101723,1.1539740765578397,18098.95,2.543397194272133,0.2641710588454871,0.8903585399879063,0.4220652744490232,0.7705395386050642,0,0,0,low,0.0,10
S000345,U0017,1627770.0,376437.01,moderate,92406.82,buy,SZSE,584904,2026-01-05 12:03:00,73,7300,41.3951,302184.23,0.4269074831818028,0.223493,2.5359103225620703,59140.0,1.9497076643814955,0.9062971039783245,0.9923008712407956,1.0850888765281255,1.2626282964360611,0,1,1,medium_high,1.5707963267948966,12
S000163,U0134,580239.0,234462.16,moderate,72204.07,buy,SZSE,313022,2026-01-05 09:51:00,55,5500,30.5765,168170.75,0.6420234979820217,0.006749,0.07613870636809052,62864.88,0.2712622839676358,1.4423060272964623,2.1956517897492236,1.957920963149571,0.8787814547895152,1,0,0,medium,1.5707963267948966,9
S000215,U0152,1571888.0,112256.5,conservative,70267.55,buy,SZSE,725855,2026-01-05 11:32:00,15,1500,52.1831,78274.65,0.6978666589688632,0.108543,1.2313724932265502,8587.87,3.1168766975019224,0.20741054165919015,0.7777282373164016,0.333863405300007,1.8096642404736654,0,0,1,medium,0.0,11
S000281,U0091,537971.0,18828.96,moderate,83409.69,buy,SZSE,125969,2026-01-05 12:18:00,2,200,64.5365,12907.3,3.0694206112330886,0.144739,1.642151538643066,1050.68,2.6278100496919814,0.07465715580225465,2.7399189025809854,0.7632198109318472,1.9771861418268113,0,1,1,medium_high,1.5707963267948966,12
S000181,U0027,736447.0,96634.2,moderate,100154.28,buy,SSE,682818,2026-01-05 09:56:00,39,3900,18.5278,72258.42,0.03833311494484681,0.025353,0.28727069224854307,204316.71,2.1680985989184434,0.4560067038306098,2.401186514428161,1.0429454790580783,0.14837732833666276,0,0,0,low,1.5707963267948966,9
S000499,U0161,1014683.0,49134.49,moderate,165612.31,buy,SZSE,584708,2026-01-05 11:00:00,19,1900,19.2217,36521.23,0.9584085385256086,0.099221,1.1255795254573835,55625.57,1.0230059537599976,0.13639427480257083,2.8852193337499883,0.8656653362177281,0.3092870555639613,0,0,0,low,1.5707963267948966,11
S000405,U0057,723580.0,69639.71,conservative,6976.21,buy,SZSE,892292,2026-01-05 10:29:00,99,9900,6.7286,66613.14,0.007910922413839616,-0.125143,1.4197616012471646,67461.95,1.0171135845092756,0.4248448204880957,0.154240001759243,0.37044389908874464,1.5115750185048904,0,0,1,medium,0.0,10
S000194,U0001,435243.0,28289.14,moderate,67617.77,buy,SSE,645996,2026-01-05 11:38:00,4,400,66.2628,26505.12,0.9832360437559325,-0.022993,0.26048766243356414,6062.36,2.688706752717544,0.2645201252789495,2.745456809273139,0.9522346632012201,0.6491102208477649,0,0,0,low,1.5707963267948966,11
S000180,U0185,1569832.0,198527.84,moderate,62156.35,buy,SZSE,183776,2026-01-05 10:22:00,30,3000,48.8744,146623.2,0.03430563150182142,-0.111053,1.2598578342585829,254094.17,1.5627843043521725,0.4317390497510285,0.6868873266202449,0.5293764803310869,0.07062528513234112,0,0,0,low,1.5707963267948966,10
S000039,U0078,1628610.0,338913.64,conservative,17893.76,buy,SZSE,882099,2026-01-05 10:43:00,35,3500,66.9309,234258.15,0.8229375933004114,0.112762,1.2792528333915485,115351.49,0.9212892628482099,0.6912302003892432,0.178173638770041,0.6402557741081456,0.26855045901317537,0,0,0,low,0.0,10
S000195,U0084,1077909.0,158316.21,moderate,108808.09,buy,SZSE,887404,2026-01-05 10:39:00,124,12400,11.3103,140247.72,0.6114514991999148,0.122699,1.3920252771506356,519294.8,1.673512854118006,0.620601945182023,1.7778488988365875,1.0274061601790323,0.19953171371681142,0,0,0,low,1.5707963267948966,10
S000575,U0144,1575432.0,1106379.94,moderate,43128.48,buy,SZSE,173613,2026-01-05 12:16:00,195,19500,37.9343,739718.85,1.369707362698605,0.133454,1.514080991413389,209664.84,2.121492890998704,2.3668245019950946,0.4696065563842843,2.37764128661787,0.937686206925068,1,0,0,medium,1.5707963267948966,12
S000226,U0161,1823332.0,192853.1,moderate,38889.01,buy,SZSE,399398,2026-01-05 12:11:00,34,3400,39.4914,134270.76,1.2804977401687596,0.005122,0.057674304033780883,203907.4,1.2511019670628407,0.3300789172259603,0.3620722588530098,0.33624863147788386,0.12260253498414408,0,0,0,low,1.5707963267948966,12
S000410,U0160,1517296.0,237031.51,conservative,23525.09,buy,SSE,692002,2026-01-05 11:20:00,29,2900,59.997,173991.3,0.9709346458290954,-0.214318,2.4317856197856162,25956.04,0.5342059289930756,0.5411735116830593,0.2585067173924915,0.5150629393628456,1.1376015894774172,0,1,1,medium_high,0.0,11
S000198,U0105,676725.0,254763.3,aggressive,51528.29,buy,SZSE,79016,2026-01-05 11:28:00,71,7100,27.8869,197996.99,2.7662934239118218,0.056125,0.6364941640563954,102903.21,0.7286007896583039,1.4564591920783065,1.3368355957065827,1.7266110592629929,0.6813157651834706,0,1,0,medium,3.141592653589793,11
S000322,U0033,945077.0,115377.1,moderate,123836.93,buy,SZSE,430881,2026-01-05 11:12:00,14,1400,56.4531,79034.34,0.6441899268440784,-0.026744,0.3030567916013548,19595.33,0.9160634512050354,0.3814592840198917,2.3129324616297233,0.9441463065837271,0.707463869487573,0,0,0,low,1.5707963267948966,11
S000442,U0063,408555.0,31897.46,moderate,48660.86,buy,SZSE,441992,2026-01-05 11:43:00,26,2600,10.7917,28058.42,2.698701995771434,0.112068,1.2713768068273132,275474.32,2.0183630979589147,0.3045453635646875,2.1008038900512593,0.807631722848301,0.04533517667949009,0,1,0,medium,1.5707963267948966,11
S000559,U0054,1668422.0,217906.14,conservative,78805.27,buy,SSE,619688,2026-01-05 10:48:00,106,10600,18.5087,196192.22,0.028002245397859005,-0.097097,1.1014747986239024,516046.31,2.28557271167266,0.5561935033385083,0.8227324871987749,0.6910362460141377,0.16389044859529225,0,0,0,low,0.0,10
S000481,U0177,1952336.0,192232.5,conservative,89886.18,buy,SZSE,524104,2026-01-05 11:10:00,23,2300,70.7014,162613.22,0.11314405203246014,-0.091379,1.0365826950298136,27578.54,2.4686894176181804,0.3797317524400487,0.8015158778788579,0.510773199164779,0.8350961715633773,0,0,0,low,0.0,11
S000516,U0160,386026.0,75124.62,aggressive,24711.45,buy,SZSE,376044,2026-01-05 11:08:00,14,1400,53.4567,74839.38,2.8081181768630676,0.093247,1.057782144052856,23602.62,1.7145194781343445,0.948628907404498,1.1211552737472064,1.1636803624414174,0.5779352203896936,0,1,0,medium,3.141592653589793,11
S000233,U0041,560362.0,217585.1,moderate,2802.83,buy,SZSE,115821,2026-01-05 11:43:00,19,1900,78.8275,149772.25,0.6377424962679047,0.21406,2.428857644492284,15386.49,2.6312494869469276,1.3262808206838121,0.07173813789443476,1.236780861040572,1.2631523840076782,0,1,1,medium_high,1.5707963267948966,11
S000276,U0021,552689.0,34600.49,moderate,7024.82,buy,SZSE,851441,2026-01-05 10:30:00,7,700,33.6855,23579.85,1.2762340237913077,0.07424,0.8420766153692526,29394.69,1.6389318454384285,0.17071504216587005,0.2088154658183483,0.13515335317543434,0.19884072539653172,0,0,0,low,1.5707963267948966,10
S000561,U0180,1778927.0,245776.89,moderate,91634.45,buy,SZSE,423187,2026-01-05 10:58:00,30,3000,72.1799,216539.7,0.5019027971938465,-0.095136,1.0792199166462864,50712.45,1.633972656838273,0.5774585687288977,0.8988010824744739,0.7337547204795876,0.5762441089651427,0,0,0,low,1.5707963267948966,10
S000262,U0177,1165750.0,100692.51,conservative,89659.69,buy,SZSE,90310,2026-01-05 09:49:00,38,3800,21.9618,83454.84,0.46249222959686,-0.115669,1.31224362477805,28392.7,1.0153272101210475,0.3195253810685079,1.3504922208506753,0.6081275433811406,1.3736959928584294,0,0,1,medium,0.0,9
S000504,U0111,1671096.0,968680.53,moderate,99145.94,buy,SZSE,486059,2026-01-05 09:55:00,107,10700,74.823,800606.1,0.49746622744974134,0.03327,0.37711867828463974,418162.99,0.21465821193468015,2.41598936445732,1.0378410934682385,2.5884674182287357,0.2177868968832545,1,0,0,medium,1.5707963267948966,9
S000334,U0169,1844192.0,215708.3,conservative,102078.74,buy,SZSE,353844,2026-01-05 11:57:00,39,3900,52.6784,205445.76,1.1008800451002707,-0.042159,0.4779976410072447,191100.85,0.4313960836049093,0.524348046569109,0.9670938108845955,0.7008286040687729,0.1624732337928271,0,0,0,low,0.0,11
S000218,U0155,308685.0,104560.66,moderate,4324.56,buy,SZSE,413914,2026-01-05 12:24:00,44,4400,16.8647,74204.68,0.7732076797142137,-0.214436,2.433124771276365,14892.37,2.0802729685479506,1.1879506033770124,0.23192167107015238,1.145970093622559,3.0994702362353306,0,1,1,medium_high,1.5707963267948966,12
S000272,U0165,276993.0,32762.43,aggressive,42571.34,buy,SZSE,163762,2026-01-05 09:45:00,4,400,57.6137,23045.48,1.1742102050135528,-0.251977,2.8591678739391297,4555.75,2.6571385844240827,0.3792541204918888,2.7158424700183987,1.057042356733695,0.8821119950011554,0,1,0,medium,3.141592653589793,9
S000174,U0066,719779.0,42100.07,conservative,62002.99,buy,SZSE,530476,2026-01-05 10:57:00,6,600,60.213,36127.8,2.2346079916435855,-0.179184,2.033058937785841,4220.25,0.3690596161470429,0.20944953207295824,1.5146292169247282,0.5463386360931332,1.4626928538738115,0,1,1,medium_high,0.0,10
S000241,U0077,1742686.0,425276.11,conservative,130952.91,buy,SZSE,330502,2026-01-05 11:40:00,65,6500,44.3785,288460.25,0.3016176012524938,-0.092857,1.0533561348885163,30755.18,2.81007356189984,0.8028023791146757,1.3190649293537378,1.0762440267686626,2.201358300429702,1,0,1,medium_high,0.0,11
S000479,U0020,1905022.0,277530.26,moderate,280574.03,buy,SZSE,371340,2026-01-05 09:56:00,50,5000,42.3371,211685.5,1.5205910664504017,0.160861,1.8251159482520025,237895.78,0.6753828302716909,0.5228983276260674,2.6018588994152494,1.1662940856079296,0.16898204264375086,0,1,0,medium,1.5707963267948966,9
S000346,U0151,1148133.0,319645.47,conservative,51140.0,buy,SZSE,233707,2026-01-05 09:47:00,29,2900,79.0849,229346.21,2.7475157865143687,-0.061958,0.702691372916892,53103.93,0.5565756023023783,0.9789024591174476,0.7748694810392498,1.094665637846429,0.5276881642874645,1,1,0,medium_high,0.0,9
S000458,U0036,1351720.0,416592.79,moderate,177318.95,buy,SZSE,451896,2026-01-05 11:16:00,57,5700,72.4511,412971.27,2.492349646660545,-0.06954,0.7887375305682354,77062.87,0.540604882025534,1.5230016465467324,2.315538347079175,2.0718240455935293,0.7343726909596049,1,1,0,medium_high,1.5707963267948966,11
S000404,U0032,1009989.0,130779.96,conservative,107223.18,buy,SZSE,465273,2026-01-05 10:01:00,15,1500,59.5662,89349.3,0.7170418591096192,0.058362,0.6618812986733902,24300.73,0.8913208328128627,0.4063503187883845,1.8706580052577702,0.8424030832224625,0.6036813960834525,0,0,0,low,0.0,10
S000401,U0125,1682793.0,99559.52,moderate,120594.39,buy,SZSE,78192,2026-01-05 12:24:00,36,3600,26.1629,94186.44,0.472246921255003,-0.113715,1.2900681839905632,41239.92,0.4946657317133425,0.23917239740362606,1.2571620796016714,0.502147298175711,0.8766971709039428,0,0,0,low,1.5707963267948966,12
S000035,U0042,1705945.0,149570.34,moderate,183828.62,buy,SZSE,706027,2026-01-05 10:53:00,187,18700,5.7293,107137.91,0.9666363587783128,-0.080837,0.9169442626952764,601796.27,0.5785720033514543,0.2743227441684848,1.8990202604774626,0.7201655235993475,0.2763626527253777,0,0,0,low,1.5707963267948966,10
S000324,U0025,1931763.0,304886.24,conservative,200551.93,buy,SZSE,272932,2026-01-05 12:00:00,34,3400,68.4139,232607.26,0.7506215064714962,0.013401,0.1516305344737006,361943.12,1.7347828294037961,0.5707036573586423,1.8289638380665452,0.9927451629869789,0.04485967505837967,1,0,0,medium,0.0,12
S000368,U0197,1368479.0,166756.06,conservative,81576.82,buy,SZSE,734172,2026-01-05 11:23:00,36,3600,34.1938,123097.68,2.459000470454206,0.081603,0.9256373986436974,49244.79,2.4469063150035195,0.4139982434456025,1.0428453395739445,0.6135259942397782,0.7251744628791086,0,1,0,medium,0.0,11
S000121,U0122,1364113.0,306715.02,conservative,132301.75,buy,SZSE,985468,2026-01-05 10:47:00,36,3600,64.9533,233831.88,2.504893039300697,-0.091826,1.0416555824566338,110435.71,2.876142751959974,0.8331074677065807,1.707495148701398,1.2170987835782867,0.29264172248506826,1,1,0,medium_high,0.0,10
S000232,U0163,1015956.0,257172.36,conservative,110267.31,buy,SZSE,459372,2026-01-05 11:05:00,54,5400,36.0866,194867.64,0.39650257598746097,-0.022735,0.25755968714023164,60643.26,1.0753440571046478,0.9380093135756284,1.9128527571043932,1.3793092986155855,0.8953978498627221,1,0,0,medium,0.0,11
S000370,U0085,1305892.0,599367.47,moderate,109039.49,buy,SZSE,213354,2026-01-05 10:00:00,68,6800,59.2349,402797.32,0.5821355682154897,0.061673,0.6994569816044899,81084.2,0.9151569328587704,1.5380792586009255,1.467618360558691,1.8445387664836626,0.8400643252628569,1,0,0,medium,1.5707963267948966,10
S000055,U0160,1914584.0,1006553.19,aggressive,6055.54,buy,SZSE,539229,2026-01-05 10:16:00,289,28900,24.0022,693663.58,0.782017439634651,-0.094977,1.0774154667562095,393246.07,1.3762814857603096,1.8151664957395066,0.039036178258991104,1.7100701424482103,0.7293037347606129,0,0,0,low,3.141592653589793,10
S000328,U0028,241169.0,114966.86,moderate,29283.32,buy,SZSE,749940,2026-01-05 11:39:00,188,18800,4.679,87965.2,0.3944168120298427,-0.078479,0.8901839303631914,1609492.73,2.5028704917332294,1.8277191510526678,2.1420170336215776,2.3230834786299126,0.06928036195293721,1,0,0,medium,1.5707963267948966,11
S000227,U0076,1850541.0,532772.15,conservative,108575.25,buy,SZSE,213714,2026-01-05 11:40:00,646,64600,5.8787,379764.02,0.2876280021113412,-0.032294,0.3660423066323434,2759820.6,1.3015203844977532,1.0070029500959803,1.0261450174629616,1.1941719879313069,0.19449991776128378,1,0,0,medium,0.0,11
S000290,U0153,1006347.0,226413.54,conservative,98218.76,buy,SZSE,135074,2026-01-05 10:34:00,35,3500,58.9675,206386.25,1.0839000827160135,0.26056,2.956574121778945,27384.78,1.2844031851359266,1.0063173702444959,1.7183767743614797,1.3911998776285426,1.309316832097351,1,1,1,high,0.0,10
S000440,U0162,1028857.0,410800.22,conservative,26156.63,buy,SZSE,513301,2026-01-05 10:42:00,58,5800,52.909,306872.2,0.324019397570781,-0.153526,1.7418729297380742,327798.47,3.1395663184628484,1.4857014929940926,0.43488305274792854,1.497877244342309,0.13348963206070644,1,1,0,medium_high,0.0,10
S000419,U0080,684990.0,126062.36,moderate,72460.21,buy,SZSE,148106,2026-01-05 11:01:00,80,8000,12.1176,96940.8,0.3133601066271514,0.12335,1.399413307832649,115800.81,0.1843431719434081,0.6793056588691763,1.8639032243926537,1.1099361337512927,0.6822476543924152,0,0,0,low,1.5707963267948966,11
S000429,U0148,1669896.0,603898.22,aggressive,182723.62,buy,SZSE,986029,2026-01-05 12:11:00,453,45300,13.0065,589194.45,0.36879994309180153,0.112353,1.2746111981397152,844673.05,1.228439008406217,1.7664355869053219,1.928619662214955,2.2016368974689016,0.5172270218407268,1,0,0,medium,3.141592653589793,12
S000178,U0081,742918.0,25834.78,moderate,111056.92,buy,SZSE,953178,2026-01-05 10:24:00,7,700,32.8562,22999.34,1.391757690504697,-0.016209,0.18349780045694672,11998.4,1.924538449120492,0.11049267084432088,2.641091399329501,0.7703711216635164,0.5675312064781668,0,0,0,low,1.5707963267948966,10
S000406,U0025,1148201.0,150795.76,conservative,60195.64,buy,SZSE,877081,2026-01-05 10:19:00,16,1600,78.9518,126322.88,2.189896587469226,0.121583,1.3793600816957556,19631.43,2.847640748661232,0.5172308469417508,0.9150717731369871,0.6789447481109738,0.8148478966030815,0,1,0,medium,0.0,10
S000314,U0117,1525212.0,623073.24,moderate,94340.47,buy,SSE,667318,2026-01-05 12:19:00,98,9800,57.064,559227.2,1.050032346409714,0.10409,1.1808365475629479,214097.98,0.057190642727597676,1.8375472361005765,1.0827269101781447,2.0302474973989115,0.4333304042408165,1,0,0,medium,1.5707963267948966,12
S000580,U0038,1289699.0,635030.55,aggressive,20432.97,buy,SZSE,29266,2026-01-05 11:32:00,88,8800,50.6054,445327.52,0.9182950339042314,0.079873,0.9060040759403443,158715.62,1.368416105991246,1.7276584990605908,0.26452795946417357,1.6880835923559325,0.5366065159365818,0,0,0,low,3.141592653589793,11
S000472,U0126,515781.0,290151.02,moderate,79851.75,buy,SZSE,470406,2026-01-05 10:26:00,31,3100,64.2591,199203.21,2.668521797953742,0.052847,0.5992929895930474,551363.21,0.2694759095794078,1.9381836290590315,2.735868167992951,2.601740914446305,0.00458875615629404,1,1,0,medium_high,1.5707963267948966,10
S000024,U0198,1864719.0,1090321.5,moderate,48237.96,buy,SZSE,491238,2026-01-05 10:18:00,345,34500,27.6102,952551.9,1.204384641052357,-0.189973,2.1555005092577932,409467.56,0.015464136495108,2.5792723526741237,0.4428098952342635,2.579717034883779,0.8442536088019099,1,1,0,medium_high,1.5707963267948966,10
S000519,U0146,297265.0,79078.66,moderate,34127.15,buy,SZSE,922967,2026-01-05 10:51:00,25,2500,29.0315,72578.75,2.98698107889717,-0.136882,1.5529844770937908,44414.18,1.1966842039826415,1.2073223756476008,2.0243198895339938,1.6770113159615336,0.5456109341265963,1,1,0,medium_high,1.5707963267948966,10
S000434,U0155,1608208.0,558999.68,moderate,51327.92,buy,SZSE,425712,2026-01-05 12:04:00,96,9600,41.6685,400017.6,1.2930353710300229,0.085962,0.9751065626112793,40701.44,1.383373658704618,1.2308846943104141,0.5503504167310579,1.2792994831721076,2.4631600107440677,0,0,1,medium,1.5707963267948966,12
S000074,U0051,1563269.0,497983.83,conservative,16801.21,buy,SZSE,16934,2026-01-05 10:57:00,66,6600,59.4622,392450.52,0.657678251221936,0.046664,0.5291237212260921,118737.57,0.2559581212983393,1.2427678211688842,0.17391182283708376,1.183517903180478,0.5380981580082843,1,0,0,medium,0.0,10
S000118,U0178,1008811.0,410813.32,aggressive,81979.93,buy,SZSE,524773,2026-01-05 10:45:00,52,5200,76.4938,397767.76,2.3494978626792453,-0.214677,2.435859817965098,63349.42,0.9038521158347604,1.9797371455278845,1.4278886547131802,2.2691975503180295,0.8210674321794514,1,1,0,medium_high,3.141592653589793,10
S000522,U0165,958290.0,352038.53,aggressive,72507.61,buy,SZSE,767126,2026-01-05 10:03:00,60,6000,56.6471,339882.6,0.02968468483328579,0.1125,1.276279463132428,76017.02,1.4793046295828913,1.7759178466671974,1.3282982711165243,2.039543195739863,0.7873807104383063,1,0,0,medium,3.141592653589793,10
S000086,U0193,247432.0,13706.83,moderate,39569.09,buy,SZSE,593672,2026-01-05 11:08:00,4,400,28.6017,11440.68,0.5994093813230578,-0.059113,0.6704042035001059,15414.18,1.338421013651597,0.1891010940436595,2.826594202068366,0.9009540271822961,0.22165273680893602,0,0,0,low,1.5707963267948966,11
S000079,U0089,1768169.0,277655.55,conservative,164557.15,buy,SZSE,172285,2026-01-05 11:34:00,237,23700,9.0457,214383.09,1.8037075956920878,-0.030286,0.3432540338067172,144034.25,1.7694438249962796,0.5749938561726238,1.6377696634285608,0.9423744518510043,1.701592108160215,1,1,1,high,0.0,11
